file,file_type,object,shape,dtype,search_terms,agn_bh_feedback_terms
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsHalfRad,"(19486, 10)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsMaxRad,"(19486, 10)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsSfr,"(19486, 10)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsSfrWeighted,"(19486, 10)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetallicity,"(19486,)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetallicityHalfRad,"(19486,)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetallicityMaxRad,"(19486,)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetallicitySfr,"(19486,)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetallicitySfrWeighted,"(19486,)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloGrNr,"(19486,)",int32,halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloHalfmassRad,"(19486,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloHalfmassRadType,"(19486, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloIDMostbound,"(19486,)",int32,halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloLen,"(19486,)",int32,halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloLenType,"(19486, 6)",int32,halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloMass,"(19486,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloMassInHalfRad,"(19486,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloMassInHalfRadType,"(19486, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloMassInMaxRad,"(19486,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloMassInMaxRadType,"(19486, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloMassInRad,"(19486,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloMassInRadType,"(19486, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloMassType,"(19486, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloParent,"(19486,)",int32,halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloPos,"(19486, 3)",float32,halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloSFR,"(19486,)",float32,sfr;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloSFRinHalfRad,"(19486,)",float32,sfr;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloSFRinMaxRad,"(19486,)",float32,sfr;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloSFRinRad,"(19486,)",float32,sfr;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloSpin,"(19486, 3)",float32,halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloStarMetalFractions,"(19486, 10)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloStarMetalFractionsHalfRad,"(19486, 10)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloStarMetalFractionsMaxRad,"(19486, 10)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloStarMetallicity,"(19486,)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloStarMetallicityHalfRad,"(19486,)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloStarMetallicityMaxRad,"(19486,)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloStellarPhotometrics,"(19486, 8)",float32,stellar;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloStellarPhotometricsMassInRad,"(19486,)",float32,stellar;mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloStellarPhotometricsRad,"(19486,)",float32,stellar;halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloVel,"(19486, 3)",float32,halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloVelDisp,"(19486,)",float32,halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloVmax,"(19486,)",float32,halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloVmaxRad,"(19486,)",float32,halo;subhalo,
outputs/cache/camels/CV_1/groups_066.hdf5,hdf5,Subhalo/SubhaloWindMass,"(19486,)",float32,wind;mass;halo;subhalo,wind
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupBHMass,"(19550,)",float32,bh;mass;group,bh
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupBHMdot,"(19550,)",float32,bh;group,bh
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupCM,"(19550, 3)",float32,group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupFirstSub,"(19550,)",int32,group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupGasMetalFractions,"(19550, 10)",float32,gas;group;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupGasMetallicity,"(19550,)",float32,gas;group;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupLen,"(19550,)",int32,group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupLenType,"(19550, 6)",int32,group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupMass,"(19550,)",float32,mass;group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupMassType,"(19550, 6)",float32,mass;group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupNsubs,"(19550,)",int32,group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupPos,"(19550, 3)",float32,group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupSFR,"(19550,)",float32,sfr;group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupStarMetalFractions,"(19550, 10)",float32,star;group;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupStarMetallicity,"(19550,)",float32,star;group;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupVel,"(19550, 3)",float32,group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/GroupWindMass,"(19550,)",float32,wind;mass;group,wind
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/Group_M_Crit200,"(19550,)",float32,group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/Group_M_Crit500,"(19550,)",float32,group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/Group_M_Mean200,"(19550,)",float32,group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/Group_M_TopHat200,"(19550,)",float32,group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/Group_R_Crit200,"(19550,)",float32,group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/Group_R_Crit500,"(19550,)",float32,group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/Group_R_Mean200,"(19550,)",float32,group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Group/Group_R_TopHat200,"(19550,)",float32,group,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloBHMass,"(16971,)",float32,bh;mass;halo;subhalo,bh
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloBHMdot,"(16971,)",float32,bh;halo;subhalo,bh
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloBfldDisk,"(16971,)",float32,halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloBfldHalo,"(16971,)",float32,halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloCM,"(16971, 3)",float32,halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetalFractions,"(16971, 10)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsHalfRad,"(16971, 10)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsMaxRad,"(16971, 10)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsSfr,"(16971, 10)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsSfrWeighted,"(16971, 10)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetallicity,"(16971,)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetallicityHalfRad,"(16971,)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetallicityMaxRad,"(16971,)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetallicitySfr,"(16971,)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetallicitySfrWeighted,"(16971,)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloGrNr,"(16971,)",int32,halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloHalfmassRad,"(16971,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloHalfmassRadType,"(16971, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloIDMostbound,"(16971,)",int32,halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloLen,"(16971,)",int32,halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloLenType,"(16971, 6)",int32,halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloMass,"(16971,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloMassInHalfRad,"(16971,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloMassInHalfRadType,"(16971, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloMassInMaxRad,"(16971,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloMassInMaxRadType,"(16971, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloMassInRad,"(16971,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloMassInRadType,"(16971, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloMassType,"(16971, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloParent,"(16971,)",int32,halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloPos,"(16971, 3)",float32,halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloSFR,"(16971,)",float32,sfr;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloSFRinHalfRad,"(16971,)",float32,sfr;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloSFRinMaxRad,"(16971,)",float32,sfr;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloSFRinRad,"(16971,)",float32,sfr;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloSpin,"(16971, 3)",float32,halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloStarMetalFractions,"(16971, 10)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloStarMetalFractionsHalfRad,"(16971, 10)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloStarMetalFractionsMaxRad,"(16971, 10)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloStarMetallicity,"(16971,)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloStarMetallicityHalfRad,"(16971,)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloStarMetallicityMaxRad,"(16971,)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloStellarPhotometrics,"(16971, 8)",float32,stellar;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloStellarPhotometricsMassInRad,"(16971,)",float32,stellar;mass;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloStellarPhotometricsRad,"(16971,)",float32,stellar;halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloVel,"(16971, 3)",float32,halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloVelDisp,"(16971,)",float32,halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloVmax,"(16971,)",float32,halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloVmaxRad,"(16971,)",float32,halo;subhalo,
outputs/cache/camels/CV_1/groups_090.hdf5,hdf5,Subhalo/SubhaloWindMass,"(16971,)",float32,wind;mass;halo;subhalo,wind
outputs/cache/camels/CV_1/sublink_offsets_021.hdf5,hdf5,FileOffsets,"(10,)",int64,,
outputs/cache/camels/CV_1/sublink_offsets_021.hdf5,hdf5,LastProgenitorID,"(19486,)",int64,,
outputs/cache/camels/CV_1/sublink_offsets_021.hdf5,hdf5,MainLeafProgenitorID,"(19486,)",int64,,
outputs/cache/camels/CV_1/sublink_offsets_021.hdf5,hdf5,RowNum,"(19486,)",int64,,
outputs/cache/camels/CV_1/sublink_offsets_021.hdf5,hdf5,SubhaloID,"(19486,)",int64,halo;subhalo,
outputs/cache/camels/CV_1/sublink_offsets_033.hdf5,hdf5,FileOffsets,"(10,)",int64,,
outputs/cache/camels/CV_1/sublink_offsets_033.hdf5,hdf5,LastProgenitorID,"(16971,)",int64,,
outputs/cache/camels/CV_1/sublink_offsets_033.hdf5,hdf5,MainLeafProgenitorID,"(16971,)",int64,,
outputs/cache/camels/CV_1/sublink_offsets_033.hdf5,hdf5,RowNum,"(16971,)",int64,,
outputs/cache/camels/CV_1/sublink_offsets_033.hdf5,hdf5,SubhaloID,"(16971,)",int64,halo;subhalo,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5,Tree,"(672422,)","[('SubhaloID', '<i8'), ('SubhaloIDRaw', '<i8'), ('LastProgenitorID', '<i8'), ('MainLeafProgenitorID', '<i8'), ('RootDescendantID', '<i8'), ('TreeID', '<i8'), ('SnapNum', '<i8'), ('FirstProgenitorID', '<i8'), ('NextProgenitorID', '<i8'), ('DescendantID', '<i8'), ('FirstSubhaloInFOFGroupID', '<i8'), ('NextSubhaloInFOFGroupID', '<i8'), ('NumParticles', '<u4'), ('Mass', '<f4'), ('MassHistory', '<f4'), ('SubfindID', '<i4')]",,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.SubhaloID,"(672422,)",int64,halo;subhalo,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.SubhaloIDRaw,"(672422,)",int64,halo;subhalo,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.LastProgenitorID,"(672422,)",int64,,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.MainLeafProgenitorID,"(672422,)",int64,,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.RootDescendantID,"(672422,)",int64,,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.TreeID,"(672422,)",int64,,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.SnapNum,"(672422,)",int64,,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.FirstProgenitorID,"(672422,)",int64,,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.NextProgenitorID,"(672422,)",int64,,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.DescendantID,"(672422,)",int64,,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.FirstSubhaloInFOFGroupID,"(672422,)",int64,halo;group;subhalo,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.NextSubhaloInFOFGroupID,"(672422,)",int64,halo;group;subhalo,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.NumParticles,"(672422,)",uint32,,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.Mass,"(672422,)",float32,mass,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.MassHistory,"(672422,)",float32,mass,
outputs/cache/camels/CV_1/sublink_tree.hdf5,hdf5_structured_field,Tree.SubfindID,"(672422,)",int32,,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupBHMass,"(21844,)",float32,bh;mass;group,bh
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupBHMdot,"(21844,)",float32,bh;group,bh
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupCM,"(21844, 3)",float32,group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupFirstSub,"(21844,)",int32,group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupGasMetalFractions,"(21844, 10)",float32,gas;group;metal,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupGasMetallicity,"(21844,)",float32,gas;group;metal,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupLen,"(21844,)",int32,group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupLenType,"(21844, 6)",int32,group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupMass,"(21844,)",float32,mass;group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupMassType,"(21844, 6)",float32,mass;group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupNsubs,"(21844,)",int32,group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupPos,"(21844, 3)",float32,group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupSFR,"(21844,)",float32,sfr;group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupStarMetalFractions,"(21844, 10)",float32,star;group;metal,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupStarMetallicity,"(21844,)",float32,star;group;metal,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupVel,"(21844, 3)",float32,group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/GroupWindMass,"(21844,)",float32,wind;mass;group,wind
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/Group_M_Crit200,"(21844,)",float32,group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/Group_M_Crit500,"(21844,)",float32,group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/Group_M_Mean200,"(21844,)",float32,group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/Group_M_TopHat200,"(21844,)",float32,group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/Group_R_Crit200,"(21844,)",float32,group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/Group_R_Crit500,"(21844,)",float32,group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/Group_R_Mean200,"(21844,)",float32,group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Group/Group_R_TopHat200,"(21844,)",float32,group,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloBHMass,"(19684,)",float32,bh;mass;halo;subhalo,bh
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloBHMdot,"(19684,)",float32,bh;halo;subhalo,bh
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloBfldDisk,"(19684,)",float32,halo;subhalo,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloBfldHalo,"(19684,)",float32,halo;subhalo,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloCM,"(19684, 3)",float32,halo;subhalo,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetalFractions,"(19684, 10)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsHalfRad,"(19684, 10)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsMaxRad,"(19684, 10)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsSfr,"(19684, 10)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsSfrWeighted,"(19684, 10)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetallicity,"(19684,)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetallicityHalfRad,"(19684,)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetallicityMaxRad,"(19684,)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetallicitySfr,"(19684,)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloGasMetallicitySfrWeighted,"(19684,)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloGrNr,"(19684,)",int32,halo;subhalo,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloHalfmassRad,"(19684,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloHalfmassRadType,"(19684, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloIDMostbound,"(19684,)",int32,halo;subhalo,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloLen,"(19684,)",int32,halo;subhalo,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloLenType,"(19684, 6)",int32,halo;subhalo,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloMass,"(19684,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloMassInHalfRad,"(19684,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloMassInHalfRadType,"(19684, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloMassInMaxRad,"(19684,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloMassInMaxRadType,"(19684, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloMassInRad,"(19684,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_10/groups_066.hdf5,hdf5,Subhalo/SubhaloMassInRadType,"(19684, 6)",float32,mass;halo;subhalo,
